ECTRL ID,CO2
184409532.0,8941.438215862147
184409543.0,8909.152695944647
184409549.0,16349.398691081638
184409576.0,8502.190099329533
184409602.0,13588.85917737978
184409635.0,6170.593280814915
184409638.0,7656.695132773267
184409640.0,6776.496760081151
184409656.0,20558.425988092004
184409660.0,23107.723483934602
184409670.0,17096.73939820511
184409679.0,22823.34035304953
184409707.0,8349.676888899721
184409733.0,13635.962623803063
184409735.0,15093.359079980568
184409737.0,9558.150069209134
184409742.0,49905.11124214492
184409744.0,16864.898832275267
184409747.0,263726.939573448
184409751.0,3964.340871706947
184409759.0,6875.0795966655805
184409761.0,6305.3420715396705
184409765.0,8722.074733941356
184409791.0,14317.517048801823
184409812.0,5154.692500729174
184409814.0,9724.425095561994
184409818.0,14170.326477678615
184409872.0,8056.868374333882
184409874.0,9118.876216423321
184409881.0,8047.241913809702
184409888.0,10077.921793565936
184409895.0,4239.669983770101
184409897.0,6722.639482685941
184409923.0,20552.964063001356
184409929.0,10442.863992421908
184409933.0,5809.69115812937
184409953.0,50955.9056831524
184409956.0,9150.030627937573
184409963.0,19009.696433942
184409974.0,25636.497293306144
184409998.0,15716.312761677978
184410001.0,24055.316643918584
184410004.0,24735.153906271025
184410034.0,6250.4738734043385
184410037.0,9728.708731023216
184410049.0,7911.913890630731
184410062.0,18217.89752389948
184410065.0,68221.30840265438
184410102.0,6895.153179023033
184410109.0,14448.353619889536
184410134.0,26717.968302340283
184410142.0,9927.00474062679
184410148.0,8761.464106760668
184410172.0,11874.477862540007
184410182.0,14327.902404303579
184410187.0,12211.79122389219
184410192.0,19424.396790206894
184410193.0,14726.450632279686
184410215.0,81227.1735478012
184410219.0,12683.297322299231
184410224.0,8141.753810006919
184410226.0,472552.9219091389
184410229.0,22732.435397332458
184410233.0,15034.306454142878
184410237.0,7391.5730120627695
184410248.0,11669.05465057798
184410250.0,14066.33602876995
184410254.0,5717.588666177536
184410255.0,32679.15616861864
184410257.0,14795.783289702624
184410273.0,33244.76612059893
184410284.0,8092.686310488447
184410308.0,10442.279626438472
184410320.0,15861.626422922598
184410323.0,17559.631241168547
184410354.0,10067.648151009313
184410385.0,4387.159080525716
184410390.0,11067.555439463495
184410392.0,15127.152595368085
184410404.0,17694.98447326048
184410415.0,8783.742932374034
184410426.0,49738.84877514167
184410427.0,6132.126597781448
184410430.0,9636.080996300165
184410455.0,32182.28507475586
184410461.0,9196.064159404026
184410495.0,19019.469989335696
184410498.0,21167.88319018473
184410511.0,17073.114148613957
184410536.0,33973.08060379425
184410543.0,22619.683151741196
184410568.0,25081.86927812298
184410581.0,6566.63893208505
184410589.0,8072.337996441988
184410602.0,3916.321612095038
184410606.0,5806.420004155909
184410612.0,12318.723469150673
184410634.0,16589.364169486405
184410645.0,11757.586077532886
184410660.0,2093.932154667327
184410664.0,24949.11631845491
184410672.0,19246.38358434955
184410677.0,22798.25292634964
184410690.0,7631.400061185969
184410706.0,27387.262945168313
184410715.0,66044.2477446926
184410717.0,21928.983456594047
184410722.0,3441.353539383185
184410747.0,26670.04929920316
184410753.0,7924.621011691746
184410770.0,21859.18959541109
184410796.0,4515.811995315378
184410804.0,41158.148487109516
184410819.0,5409.05599430827
184410823.0,16299.236374001632
184410826.0,28494.568161497915
184410859.0,9439.151031219866
184410874.0,12482.440282389849
184410884.0,34468.66076521076
184410900.0,7491.197343852336
184410902.0,10390.770648943459
184410932.0,13199.662733776764
184410934.0,26772.582572258125
184410949.0,15792.61850470696
184410951.0,12835.026914879578
184410965.0,7648.903019104162
184410968.0,19315.538957719105
184410984.0,13798.050998021894
184410985.0,9312.368966835229
184410988.0,8912.499013585884
184411014.0,28357.894857912685
184411019.0,33461.87551453883
184411028.0,17572.84590114568
184411034.0,61592.81708853084
184411044.0,12039.051191744373
184411046.0,14080.882629167356
184411053.0,30599.67310508041
184411064.0,33048.13808283879
184411073.0,34843.35935125686
184411077.0,8989.132234739687
184411098.0,4939.496515831532
184411138.0,28566.319482883908
184411144.0,7658.804816769464
184411165.0,7265.38734557121
184411176.0,8718.00201486076
184411177.0,20141.756611074285
184411203.0,4411.709418853355
184411222.0,14965.734349474857
184411260.0,327121.7847628239
184411269.0,23382.176121786102
184411277.0,618.0380416195832
184411293.0,3328.108214507608
184411294.0,5867.180227763162
184411306.0,15770.82517177482
184411340.0,15528.753737276345
184411343.0,4146.564936593294
184411346.0,7118.701396361205
184411352.0,11118.330458051134
184411358.0,5957.496369800578
184411369.0,1315.03627076455
184411381.0,16016.368852865002
184411397.0,19792.11648429373
184411412.0,12341.663001645047
184411415.0,37199.405320960526
184411426.0,27674.478273595032
184411436.0,49584.46783497278
184411440.0,4832.520560299266
184411453.0,8647.88729114411
184411473.0,6753.729380654598
184411487.0,11613.329980696006
184411492.0,11801.409813278688
184411493.0,8018.210776619831
184411494.0,5958.890689262902
184411497.0,48607.003256819386
184411515.0,20762.206280877144
184411543.0,8948.855576344056
184411551.0,17909.570897978894
184411555.0,23748.865110010254
184411567.0,30017.164728039552
184411575.0,17836.057192241416
184411585.0,5928.207113002703
184411592.0,10082.858409758795
184411603.0,6243.697059828019
184411615.0,7927.842611975286
184411619.0,6022.243899020296
184411633.0,22016.045919455813
184411634.0,19434.33319338849
184411672.0,16319.57790895557
184411678.0,10479.67989605722
184411682.0,22852.106354033815
184411706.0,11570.81157108498
184411712.0,18388.25693415455
184411713.0,22743.84635437171
184411734.0,17023.62578500374
184411742.0,9528.42767354953
184411747.0,9204.108142722129
184411751.0,20343.992513320103
184411754.0,6419.646923758771
184411779.0,1959.7944288501799
184411803.0,10142.403828998558
184411814.0,12716.604261681996
184411821.0,5152.389430545625
184411826.0,14963.196293215691
184411830.0,15392.13912931246
184411835.0,13313.017250930045
184411837.0,11974.023172857946
184411856.0,22508.741969693387
184411862.0,17205.77859005716
184411884.0,28085.733013272024
184411885.0,2037.6564258099497
184411886.0,35826.13765722981
184411893.0,7233.749488405963
184411909.0,7944.643601374807
184411910.0,6034.8856817946535
184411919.0,11022.016140175436
184411939.0,4412.371048934458
184411944.0,9603.046049099472
184411953.0,52818.40502426228
184411955.0,24115.548023106283
184411960.0,14337.52887581008
184411980.0,6101.216466861436
184411983.0,10527.84215836458
184411984.0,4518.723478066223
184412010.0,7124.909788784816
184412011.0,20218.493829495877
184412021.0,8092.576120500701
184412026.0,19122.35328319857
184412048.0,7302.908117430195
184412061.0,19856.672542627366
184412064.0,8394.967842828406
184412077.0,17672.548628407414
184412086.0,9891.658523554499
184412103.0,9058.294988894373
184412107.0,6257.486378104809
184412110.0,7967.688975370569
184412163.0,6536.949313678629
184412193.0,2033.5485704431865
184412197.0,7576.020705408824
184412201.0,8185.33937530929
184412220.0,3438.1164947901557
184412229.0,35028.40798584178
184412249.0,12812.878226656057
184412252.0,9145.920810820051
184412259.0,10378.478563650444
184412266.0,13901.117236891505
184412274.0,4067.392376941544
184412291.0,9198.147995551468
184412308.0,11022.892853492567
184412318.0,38731.369208843156
184412325.0,17202.24979384013
184412333.0,15974.418902387995
184412350.0,4606.552749969157
184412424.0,46609.315884670825
184412436.0,6035.280625907014
184412438.0,3687.1634513753097
184412441.0,4420.25268079762
184412462.0,19824.68714359577
184412463.0,2569.267749959119
184412470.0,6827.53538918928
184412473.0,3222.6738699505345
184412474.0,23903.002618555536
184412493.0,38772.3494968991
184412498.0,11584.928622968186
184412506.0,18698.057842522234
184412511.0,3389.5027453311513
184412534.0,13293.906134362142
184412537.0,15904.828161636564
184412543.0,5347.343212471353
184412553.0,4882.498707339326
184412554.0,15023.53773407403
184412559.0,16476.915778270446
184412561.0,5983.2896611942815
184412562.0,15746.963203241454
184412574.0,13185.178355487491
184412614.0,17958.556037853614
184412648.0,8034.491721164884
184412658.0,28836.84479074685
184412664.0,9974.896795760065
184412672.0,14592.193125840528
184412681.0,11355.364807164548
184412683.0,9257.97275571698
184412684.0,20907.35533888592
184412686.0,14687.953596790687
184412694.0,6469.303165779891
184412711.0,20876.849175240302
184412725.0,16819.922974400506
184412739.0,6612.89184754762
184412744.0,5937.868346578158
184412745.0,7212.011741587517
184412756.0,15679.709296295066
184412759.0,9533.305679965257
184412775.0,7999.147054997128
184412776.0,12175.833924455623
184412783.0,7102.824556776837
184412796.0,25930.761226997503
184412829.0,14839.695322192321
184412839.0,8573.549629076419
184412931.0,1924.5759230944761
184412944.0,25036.06281196349
184412946.0,9259.083332121136
184412957.0,5298.360316346318
184412971.0,18730.705822473985
184412973.0,6435.622269682389
184413006.0,5682.913038303162
184413027.0,33602.948191173746
184413029.0,6080.246662659564
184413030.0,16267.822280863122
184413047.0,243923.64844015837
184413071.0,125917.81419881956
184413090.0,7751.215321272957
184413100.0,12821.191723573931
184413111.0,17679.966903796063
184413116.0,8870.999794623582
184413125.0,6013.2781948011025
184413129.0,11592.615739673745
184413143.0,11934.996606140117
184413144.0,12058.456238275372
184413155.0,7145.192738547797
184413179.0,7944.0191683139665
184413184.0,14683.95713874852
184413193.0,5757.3667510763635
184413203.0,8836.148533613408
184413204.0,10623.812930625836
184413207.0,16616.21560981258
184413215.0,9042.527934855721
184413223.0,8333.109140831468
184413225.0,13561.063682878123
184413238.0,9062.691165650587
184413269.0,18314.8877119367
184413291.0,10148.815639945626
184413308.0,14216.606765375189
184413314.0,5000.618905086427
184413317.0,15937.960793401153
184413322.0,14610.738179158066
184413324.0,2504.3826596007993
184413392.0,7403.200977373155
184413400.0,9782.834368084576
184413409.0,8035.738133721896
184413413.0,7401.962169885366
184413414.0,19877.736172250512
184413419.0,8321.465030633752
184413425.0,9854.763335392128
184413431.0,9162.882242596937
184413432.0,8160.083422776441
184413451.0,6344.918571944986
184413456.0,7173.124218471735
184413458.0,15963.153605998157
184413487.0,40649.3943176012
184413513.0,15787.624616079387
184413518.0,5243.285636236745
184413520.0,15949.240859911315
184413543.0,5815.644828806809
184413555.0,8991.491151849794
184413558.0,25470.414539592002
184413560.0,5038.526947583963
184413590.0,17471.629842669256
184413626.0,13270.10605843134
184413627.0,16567.051912986775
184413656.0,17937.581724588494
184413668.0,19833.160723822668
184413679.0,13266.012646055604
184413751.0,17102.67288552365
184413791.0,6982.518540905534
184413796.0,338367.4670164739
184413798.0,14255.419015695044
184413856.0,13354.120931277132
184413857.0,7358.081160550792
184413863.0,1667.0600396966606
184413871.0,27948.93563549804
184413913.0,19545.580555188324
184413915.0,27274.785571931465
184413933.0,6966.704311703547
184413937.0,9426.43473491308
184413945.0,30122.52206462113
184413958.0,158463.30254755536
184413995.0,228981.25403180358
184414001.0,4060.1069863943057
184414016.0,7310.529814361442
184414017.0,12835.382461955202
184414027.0,4733.4446195235705
184414049.0,30002.64980724918
184414051.0,6618.585065311596
184414052.0,25501.91361252481
184414061.0,8853.957714782295
184414065.0,6472.1064777186075
184414067.0,21906.915852553924
184414075.0,89495.55212750072
184414102.0,8066.325294517716
184414112.0,5893.694894873122
184414113.0,6155.062053384577
184414114.0,6376.649450715605
184414130.0,7451.919985348819
184414132.0,13696.728861184212
184414160.0,19947.68555046433
184414165.0,41864.734694428735
184414169.0,212388.7635085541
184414171.0,178445.68840882197
184414177.0,24951.87490859664
184414200.0,11743.253473213772
184414270.0,13205.450603232079
184414275.0,4695.219688478453
184414278.0,17651.909416487983
184414286.0,5088.621722733157
184414298.0,60872.51549324954
184414308.0,26468.644171722826
184414320.0,15513.74645576758
184414339.0,24370.206692745072
184414352.0,7500.971999022054
184414354.0,17941.57459078032
184414405.0,3775.7093401532184
184414445.0,12070.047607632956
184414449.0,18761.47102581757
184414455.0,10228.687711891589
184414466.0,179967.3384479699
184414495.0,1575.201234104701
184414506.0,41521.29283428389
184414524.0,11319.85924505774
184414532.0,8131.601129913906
184414540.0,26034.471974095693
184414544.0,4102.7937726550535
184414545.0,8130.573791923785
184414596.0,5753.009159277639
184414619.0,36621.17064417784
184414673.0,248725.19237672488
184414693.0,10734.820937951039
184414712.0,6765.111546372311
184414718.0,8876.503592919966
184414723.0,5763.662089642454
184414733.0,6954.350513716397
184414758.0,48892.9487197691
184414770.0,36212.21166635107
184414802.0,10979.696285709626
184414811.0,16129.14443853541
184414826.0,5922.038740969015
184414838.0,27450.964629761005
184414841.0,8435.45254761461
184414847.0,18552.89931754955
184414856.0,14619.090719272148
184414858.0,15157.328788864635
184414860.0,19775.960661038833
184414872.0,49019.79767600843
184414873.0,14770.467916732523
184414931.0,2113.5391036691017
184414935.0,15140.028916948204
184414945.0,21486.626318037313
184414975.0,8894.793361589082
184414984.0,275311.5566993313
184414985.0,14794.078648537683
184414986.0,25735.365980584316
184414997.0,251684.46492983267
184415029.0,11033.655095664228
184415036.0,2876.462818882786
184415047.0,3749.0753602836185
184415050.0,20353.999972176218
184415059.0,32452.58022255082
184415063.0,20885.84918907324
184415081.0,10410.30044152304
184415082.0,20422.551603740354
184415086.0,17399.347229013096
184415110.0,17380.882817627975
184415114.0,8214.890938097775
184415140.0,12782.681332599046
184415145.0,7404.648899419043
184415150.0,11108.093353598466
184415164.0,49984.72182971372
184415188.0,16865.61768434534
184415192.0,41650.84145738068
184415198.0,347547.0390850199
184415200.0,5716.298541919689
184415211.0,8723.323860836828
184415220.0,12060.824674247315
184415228.0,5902.206249992606
184415231.0,19434.079182861224
184415232.0,7759.942873870184
184415234.0,6201.1002181114645
184415239.0,17091.405714853685
184415249.0,17572.091367607387
184415253.0,21184.80046800596
184415277.0,263517.1099851393
184415290.0,19388.288862403428
184415310.0,18621.292327002207
184415324.0,6026.9938057356585
184415337.0,4449.256292811083
184415359.0,13963.178783567557
184415360.0,13471.423486662992
184415365.0,7055.344678377376
184415366.0,39646.208958927185
184415370.0,7536.25994964233
184415373.0,300966.0253954206
184415384.0,299605.4931735835
184415386.0,5215.565472117894
184415412.0,12977.455874089519
184415429.0,3643.460406918821
184415431.0,7733.214473542282
184415438.0,15769.379755287895
184415442.0,14450.053890803345
184415456.0,20946.339988350028
184415483.0,9438.498659118139
184415503.0,328391.18257510447
184415506.0,140531.13797590035
184415541.0,7471.860282773099
184415546.0,10303.025490300412
184415549.0,4823.151216984969
184415571.0,75975.42763402806
184415573.0,10285.606369238934
184415577.0,24473.36990702698
184415581.0,4856.93818635595
184415583.0,4867.393735816615
184415588.0,3310.6744735299635
184415610.0,9728.953031353523
184415631.0,5972.770591793137
184415638.0,9592.50695001518
184415639.0,8826.937259411125
184415670.0,2388.5193994470437
184415716.0,24943.802049067774
184415721.0,3472.222094314382
184415750.0,6900.334618452295
184415757.0,12197.441591930525
184415788.0,24226.842071544554
184415804.0,157672.0538907965
184415825.0,4318.934920194483
184415833.0,11473.912797014718
184415851.0,5289.777202376688
184415852.0,4284.9755413543135
184415855.0,6494.180250175676
184415856.0,10914.836764480699
184415858.0,6990.808521392131
184415862.0,6480.04123975721
184415866.0,23473.31740500901
184415880.0,11015.602015204033
184415881.0,8169.9112706277565
184415891.0,4133.376931937733
184415898.0,9778.882441893591
184415899.0,14425.626181202391
184415921.0,2002.2678107784104
184415929.0,9639.909169355711
184415953.0,6458.089400833591
184415965.0,26546.70788495814
184415972.0,10171.29888676578
184415975.0,19318.06751471131
184415976.0,12634.771954772486
184415982.0,3382.384858298075
184415998.0,7816.006706359562
184416010.0,6677.1168448361
184416013.0,8753.49778896233
184416014.0,9151.179381303054
184416032.0,7814.509145734384
184416070.0,26554.8172197528
184416085.0,8561.725642661422
184416086.0,6337.451046158043
184416090.0,7534.043565755237
184416095.0,8153.673636348081
184416102.0,10545.9689258159
184416113.0,12500.757284168447
184416118.0,17996.908158608494
184416125.0,10282.183687264245
184416129.0,19329.592203445296
184416160.0,11221.800907659624
184416165.0,3528.301618085371
184416166.0,14731.008349480991
184416185.0,4780.771520234182
184416193.0,11599.32776036953
184416204.0,18836.553064717715
184416208.0,16746.610536369957
184416209.0,6234.994466966987
184416215.0,16327.138475853975
184416220.0,23727.65534584201
184416245.0,31497.2387464276
184416258.0,16595.468392026818
184416274.0,19760.43844716557
184416278.0,6194.703489475152
184416359.0,16362.019350927767
184416387.0,8546.059276467136
184416422.0,16154.070020526462
184416431.0,9935.348805350044
184416439.0,6524.147219847686
184416440.0,7447.40768907595
184416450.0,17979.59861705772
184416496.0,16362.617265086881
184416521.0,10116.599881904342
184416533.0,22992.303934609437
184416534.0,18799.78299025812
184416542.0,16693.7780887599
184416558.0,19639.4483787699
184416567.0,13368.680483874105
184416571.0,13841.821176233338
184416575.0,30166.899215867907
184416585.0,109347.67880627971
184416595.0,165531.52525165764
184416611.0,15353.701559002868
184416640.0,13747.384593284734
184416652.0,29952.88137478928
184416706.0,13804.145118364717
184416712.0,28103.83886702311
184416721.0,9226.202731630112
184416738.0,9775.426734210027
184416768.0,2899.076683727406
184416781.0,61408.5406886624
184416786.0,17116.18102289924
184416795.0,6366.842012301163
184416797.0,9100.929142366389
184416807.0,15726.174626266748
184416808.0,19697.771557452168
184416829.0,1400.7864543659382
184416851.0,15630.42116069808
184416852.0,7151.094697778559
184416878.0,22088.479134990168
184416879.0,15748.900387581365
184416882.0,23612.571742714033
184416885.0,49302.52314073412
184416887.0,6787.5480135890675
184416896.0,450419.0398228831
184416920.0,23051.557707144606
184416927.0,19690.81093420163
184417000.0,9623.511461898588
184417019.0,6038.4530599910995
184417022.0,29740.03010514977
184417033.0,316241.06126229564
184417034.0,4240.720578928963
184417050.0,159166.10045099058
184417061.0,4997.927027890819
184417064.0,59351.70137831116
184417072.0,14532.262355279865
184417121.0,9047.235629110217
184417148.0,5055.582386801536
184417158.0,17165.298571406274
184417180.0,5568.1802510306825
184417197.0,9689.511369693133
184417198.0,10348.51723804774
184417199.0,6839.563001565607
184417200.0,9458.836097110257
184417201.0,11461.169481718245
184417214.0,4855.358277700709
184417253.0,7044.269459015096
184417294.0,28889.75980633245
184417340.0,27152.741255765668
184417366.0,18468.94948562562
184417368.0,4449.384635749816
184417373.0,21001.75743534978
184417381.0,13448.421524751995
184417384.0,5741.379116865301
184417401.0,40498.84271915069
184417405.0,425611.98326877126
184417411.0,9452.786320102523
184417428.0,13201.700387635634
184417450.0,2655.409538149577
184417456.0,19778.627979477573
184417473.0,9758.873783308363
184417481.0,9249.151092759526
184417482.0,8462.820342139408
184417483.0,7646.190087189061
184417484.0,5376.726001600733
184417518.0,20170.717342999444
184417520.0,45127.65473217551
184417526.0,30308.50312542901
184417532.0,21825.252841447676
184417540.0,52964.41576209061
184417541.0,39976.97679016932
184417561.0,367235.9873420547
184417564.0,429072.3791393349
184417585.0,12141.466835164743
184417586.0,10799.308779658277
184417601.0,22652.15796810024
184417603.0,9435.052710655526
184417606.0,13186.998314969145
184417611.0,43681.436743813305
184417620.0,36550.52318100695
184417645.0,7806.835890026303
184417651.0,8314.695703575071
184417665.0,7862.805907340634
184417669.0,3195.8094335280184
184417712.0,8048.717127545537
184417714.0,8495.86073639994
184417721.0,16328.082380827269
184417722.0,16276.284970850795
184417749.0,27254.241073904694
184417760.0,190106.00639519095
184417763.0,13503.914839150768
184417789.0,13932.134955237743
184417829.0,20480.884734439842
184417830.0,5517.263073841618
184417853.0,34506.37858372807
184417861.0,52208.473041080426
184417882.0,9657.618782249325
184417889.0,219432.4841652492
184417890.0,6078.270175240997
184417907.0,14232.43863263335
184417908.0,10618.827272429617
184417915.0,51039.07786272936
184417919.0,14149.116027029559
184417922.0,11071.15646630361
184417939.0,8194.593278500548
184417960.0,19792.44725789675
184417978.0,41101.58833859877
184417996.0,25540.674030608352
184418019.0,14961.42649548471
184418039.0,22389.24739272818
184418111.0,9093.425708365126
184418132.0,21888.791429630233
184418137.0,7528.081261786541
184418140.0,11876.868238284025
184418152.0,41303.401359842224
184418153.0,18593.373022161
184418165.0,4444.7246875878145
184418181.0,127802.477091303
184418196.0,152923.60236845998
184418211.0,8464.6571334266
184418258.0,10280.345837937688
184418263.0,23373.93824561997
184418280.0,14829.931105557776
184418286.0,25059.66277310149
184418308.0,3795.8223873609145
184418309.0,7785.804506350429
184418320.0,9670.670205968558
184418356.0,5565.441716821804
184418373.0,21863.02039545392
184418375.0,15006.831502986173
184418380.0,16427.181027997263
184418381.0,42016.484446395974
184418405.0,15631.611012505635
184418430.0,560787.9029864185
184418457.0,263906.345665561
184418473.0,16040.583149540817
184418510.0,24275.631065698613
